Object,Period(minute),Start Time,DL_Resource_Block_Utilizing_Rate(%),MaxUSER,Interference(dBm),4G User DL Throughput_SWAP(Kbps)
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:55,0.895,1,"	-118",NIL
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:55,2.91,6,"	-118",1943.227
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:55,2.894,1,"	-118",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:55,14.813,35,"	-115",29157.043
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:55,1.187,1,"	-117",980.593
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:55,21.864,40,"	-115",11512.001
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:55,0.899,1,"	-118",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:54,27.656,5,"	-114",4065.864
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:54,30.95,21,"	-117",12264.602
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:54,2.116,2,"	-116",0
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:54,5.411,7,"	-115",4367.85
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:54,0.887,0,"	-118",NIL
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:54,2.12,8,"	-118",4203.606
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:54,26.999,33,"	-115",24980.2
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:54,2.868,1,"	-118",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:54,18.139,38,"	-115",16358.928
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:54,0.815,2,"	-117",14172
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:54,0.891,2,"	-118",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:53,30.948,5,"	-114",6383.341
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:53,20.56,30,"	-117",15350.545
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:53,1.868,3,"	-116",12834.759
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:53,1.655,6,"	-115",2608.26
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:53,0.904,4,"	-118",144
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:53,1.546,7,"	-118",2352.443
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:53,3.792,31,"	-114",22750.389
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:53,2.84,0,"	-118",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:53,14.372,39,"	-115",14220.606
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:53,0.902,3,"	-117",NIL
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:53,0.904,3,"	-118",8168
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:52,27.294,4,"	-114",6679.003
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:52,11.306,29,"	-117",11393.077
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:52,9.595,4,"	-115",3665.329
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:52,6.154,3,"	-116",8958.794
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:52,1.421,5,"	-118",33661.102
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:52,0.946,2,"	-118",NIL
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:52,2.98,1,"	-117",762.667
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:52,13.41,31,"	-114",27179.719
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:52,0.771,1,"	-117",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:52,32.724,39,"	-115",11069.113
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:52,0.89,0,"	-118",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:51,12.06,5,"	-114",6195.195
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:51,16.614,37,"	-117",12145.318
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:51,1.41,4,"	-115",1912.245
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:51,1.798,2,"	-116",7094.4
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:51,9.156,4,"	-118",20665.936
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:51,3.746,3,"	-118",29166.31
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:51,3.384,1,"	-117",980.8
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:51,15.71,31,"	-114",27028.178
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:51,1.051,2,"	-117",3304
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:51,15.409,41,"	-116",17524.043
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:51,0.891,0,"	-119",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:50,6.534,3,"	-114",8143.318
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:50,18.648,39,"	-117",11555.519
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:50,1.502,5,"	-115",2481.149
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:50,1.77,2,"	-116",2537
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:50,9.932,7,"	-118",44700.729
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:50,1.352,4,"	-118",4206.248
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:50,3.122,1,"	-117",603.556
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:50,16.357,31,"	-115",24098.731
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:50,1.036,3,"	-117",1135.857
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:50,26.17,38,"	-116",19741.056
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:50,0.889,0,"	-119",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:49,22.384,2,"	-113",7209.684
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:49,19.856,32,"	-116",14051.401
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:49,1.435,5,"	-113",2934.513
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:49,2.126,2,"	-116",1529.217
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:49,2.282,8,"	-119",37498.053
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:49,1.833,5,"	-118",3089.806
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:49,4.655,33,"	-114",30061.851
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:49,3.714,1,"	-117",9461.128
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:49,17.166,45,"	-116",21919.776
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:49,1.534,3,"	-118",2806.737
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:49,0.89,0,"	-119",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:48,19.296,7,"	-113",8371.82
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:48,14.144,31,"	-117",14790.549
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:48,1.764,2,"	-116",2217.333
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:48,1.056,8,"	-116",3152.246
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:48,3.982,7,"	-118",36936.392
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:48,1.263,4,"	-118",204.15
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:48,2.856,0,"	-117",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:48,25.166,34,"	-115",29793.693
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=34, Cell Name=E_MGW302ME1_FestivalPark-MSD_ME03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:48,1.282,5,"	-118",20026.138
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=21, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:48,23.372,42,"	-116",21645.652
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=31, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML03, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:48,0.89,1,"	-119",NIL
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=33, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:47,16.48,8,"	-114",7354.616
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=23, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR02, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:47,6.598,32,"	-117",15104.495
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=11, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:47,1.881,8,"	-115",3110.667
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=13, Cell Name=C_MGW573MR1_TirtaAgung-CMI_MR01, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:47,2.268,3,"	-116",938.968
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=11, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML01, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:47,3.458,7,"	-118",36022.259
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=21, Cell Name=E_MGW302ML1_FestivalPark-MSD_ML02, eNodeB ID=248302, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:47,0.98,3,"	-117",2548.267
"E_MGW573_TirtaAgung-CMI-eNodeB Function Name=E_MGW573M41_GWKMCI-CMI, Local Cell ID=31, Cell Name=E_MGW573ML1_TirtaAgung-CMI_ML03, eNodeB ID=248573, Cell FDD TDD indication=CELL_FDD",1,9/22/2022 13:47,14.181,33,"	-114",27504.761
"E_MGW302_FestivalPark-MSD-eNodeB Function Name=E_MGW302M41_FestivalPark-MSD, Local Cell ID=35, Cell Name=E_MGW302MF1_FestivalPark-MSD_MF03, eNodeB ID=248302, Cell FDD TDD indication=CELL_TDD",1,9/22/2022 13:47,2.876,1,"	-117",NIL
